workerid,rt,trial_type,name,responsetype,gender,num_objects,object,effect,actual_cause,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,14052,cause_effect_prior,Linda,ci_high,F,15,bicycles,stopped,<strong>Linda pressed the brakes on  15 bicycles.</strong>,pressed the brakes on __,15,M,10,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,14052,cause_effect_prior,Linda,best_guess,F,15,bicycles,stopped,<strong>Linda pressed the brakes on  15 bicycles.</strong>,pressed the brakes on __,12,M,10,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,13700,cause_effect_prior,Deborah,confidence,F,15,mirrors,reflected the sunlight,<strong>Deborah placed  15 mirrors  in the sun.</strong>,placed __ in the sun,0.97,F,11,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,13700,cause_effect_prior,Deborah,ci_low,F,15,mirrors,reflected the sunlight,<strong>Deborah placed  15 mirrors  in the sun.</strong>,placed __ in the sun,15,F,11,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,13700,cause_effect_prior,Deborah,ci_high,F,15,mirrors,reflected the sunlight,<strong>Deborah placed  15 mirrors  in the sun.</strong>,placed __ in the sun,15,F,11,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,13700,cause_effect_prior,Deborah,best_guess,F,15,mirrors,reflected the sunlight,<strong>Deborah placed  15 mirrors  in the sun.</strong>,placed __ in the sun,15,F,11,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,16028,cause_effect_prior,Jonathan,confidence,M,15,laptops,ran out of batteries,<strong>Jonathan left  15 laptops  on (and unplugged) all day.</strong>,left __ on (and unplugged) all day,0.94,F,12,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,16028,cause_effect_prior,Jonathan,ci_low,M,15,laptops,ran out of batteries,<strong>Jonathan left  15 laptops  on (and unplugged) all day.</strong>,left __ on (and unplugged) all day,15,F,12,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,16028,cause_effect_prior,Jonathan,ci_high,M,15,laptops,ran out of batteries,<strong>Jonathan left  15 laptops  on (and unplugged) all day.</strong>,left __ on (and unplugged) all day,15,F,12,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,16028,cause_effect_prior,Jonathan,best_guess,M,15,laptops,ran out of batteries,<strong>Jonathan left  15 laptops  on (and unplugged) all day.</strong>,left __ on (and unplugged) all day,15,F,12,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,11179,cause_effect_prior,Joseph,confidence,M,15,stickers,stuck,<strong>Joseph glued  15 stickers  to a piece of paper.</strong>,glued __ to a piece of paper,0.96,F,13,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,11179,cause_effect_prior,Joseph,ci_low,M,15,stickers,stuck,<strong>Joseph glued  15 stickers  to a piece of paper.</strong>,glued __ to a piece of paper,10,F,13,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,11179,cause_effect_prior,Joseph,ci_high,M,15,stickers,stuck,<strong>Joseph glued  15 stickers  to a piece of paper.</strong>,glued __ to a piece of paper,15,F,13,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,11179,cause_effect_prior,Joseph,best_guess,M,15,stickers,stuck,<strong>Joseph glued  15 stickers  to a piece of paper.</strong>,glued __ to a piece of paper,12,F,13,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,10654,cause_effect_prior,Jerry,confidence,M,15,baseballs,stuck to the wall,<strong>Jerry threw  15 baseballs  against a wall.</strong>,threw __ against a wall,0.84,F,14,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,10654,cause_effect_prior,Jerry,ci_low,M,15,baseballs,stuck to the wall,<strong>Jerry threw  15 baseballs  against a wall.</strong>,threw __ against a wall,1,F,14,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,10654,cause_effect_prior,Jerry,ci_high,M,15,baseballs,stuck to the wall,<strong>Jerry threw  15 baseballs  against a wall.</strong>,threw __ against a wall,2,F,14,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,10654,cause_effect_prior,Jerry,best_guess,M,15,baseballs,stuck to the wall,<strong>Jerry threw  15 baseballs  against a wall.</strong>,threw __ against a wall,1,F,14,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,12077,cause_effect_prior,Catherine,confidence,F,15,matches,burnt,<strong>Catherine threw  15 matches  into a fire.</strong>,threw __ into a fire,0.99,M,15,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,12077,cause_effect_prior,Catherine,ci_low,F,15,matches,burnt,<strong>Catherine threw  15 matches  into a fire.</strong>,threw __ into a fire,15,M,15,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,12077,cause_effect_prior,Catherine,ci_high,F,15,matches,burnt,<strong>Catherine threw  15 matches  into a fire.</strong>,threw __ into a fire,15,M,15,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,12077,cause_effect_prior,Catherine,best_guess,F,15,matches,burnt,<strong>Catherine threw  15 matches  into a fire.</strong>,threw __ into a fire,15,M,15,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,8952,cause_effect_prior,Emily,confidence,F,15,white shirts,got stained,<strong>Emily spilled red nail polish on  15 white shirts.</strong>,spilled red nail polish on __,0.99,F,16,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,8952,cause_effect_prior,Emily,ci_low,F,15,white shirts,got stained,<strong>Emily spilled red nail polish on  15 white shirts.</strong>,spilled red nail polish on __,15,F,16,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,8952,cause_effect_prior,Emily,ci_high,F,15,white shirts,got stained,<strong>Emily spilled red nail polish on  15 white shirts.</strong>,spilled red nail polish on __,15,F,16,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,8952,cause_effect_prior,Emily,best_guess,F,15,white shirts,got stained,<strong>Emily spilled red nail polish on  15 white shirts.</strong>,spilled red nail polish on __,15,F,16,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,8113,cause_effect_prior,Janet,confidence,F,15,bubbles,popped,<strong>Janet poked  15 bubbles  with a pin.</strong>,poked __ with a pin,0.94,F,17,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,8113,cause_effect_prior,Janet,ci_low,F,15,bubbles,popped,<strong>Janet poked  15 bubbles  with a pin.</strong>,poked __ with a pin,12,F,17,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
0,8113,cause_effect_prior,Janet,ci_high,F,15,bubbles,popped,<strong>Janet poked  15 bubbles  with a pin.</strong>,poked __ with a pin,15,F,17,english ,1,Female,31,,Yes,4,Mac,900,1440,Safari,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3RGU30DZTA7LV7621X5C9CI2RB2MJM,0,Submitted,Wed May 06 07:21:39 PDT 2015,Tue May 05 14:38:01 PDT 2015,Tue May 05 14:41:39 PDT 2015,,,,,,[],{},3.5778
